tradeId	accountId	customerName	stockCode	stockName	marketType	orderType	orderChannel	quantity	price	orderAmount	tradeStatus	branchCode	employeeId	currency	deviceType	ipAddress	createdAt	updatedAt	remark
T023724	ACC207440	서정자	068270	NAVER	KOSDAQ	SELL	WTS	129	101104	30634368	PENDING	BR669	EMP6729	KRW	PC	88.22.35.111	2024-01-01 11:24:00	2024-01-01 11:29:00	VIP고객
T023725	ACC253247	박순옥	035420	삼성전자	KOSDAQ	BUY	HTS	411	362550	19127241	PENDING	BR634	EMP9385	KRW	PC	75.142.150.70	2024-01-01 11:25:00	2024-01-01 11:30:00	리밸런싱
T023726	ACC774440	류숙자	035420	NAVER	KOSDAQ	SELL	HTS	3	285687	19770344	COMPLETED	BR181	EMP1836	KRW	PC	42.131.154.183	2024-01-01 11:26:00	2024-01-01 11:31:00	자동주문
T023727	ACC571372	박예지	051910	SK하이닉스	KOSDAQ	SELL	WTS	628	240849	24668121	COMPLETED	BR881	EMP2120	KRW	TABLET	217.104.150.19	2024-01-01 11:27:00	2024-01-01 11:32:00	VIP고객
T023728	ACC488399	김승민	068270	NAVER	KOSPI	SELL	WTS	743	330527	34990423	PENDING	BR924	EMP9631	KRW	MOBILE	71.128.245.57	2024-01-01 11:28:00	2024-01-01 11:33:00	자동주문
T023729	ACC617707	손동현	068270	삼성전자	KOSPI	SELL	MTS	716	126783	19328912	PENDING	BR136	EMP8299	KRW	MOBILE	175.244.116.94	2024-01-01 11:29:00	2024-01-01 11:34:00	자동주문
T023730	ACC261130	최지현	068270	LG화학	KOSPI	BUY	WTS	454	308307	29911666	COMPLETED	BR850	EMP4623	KRW	PC	84.42.207.209	2024-01-01 11:30:00	2024-01-01 11:35:00	정상거래
T023731	ACC377882	이경희	005930	NAVER	KOSDAQ	BUY	MTS	304	349040	30366467	CANCELLED	BR219	EMP3789	KRW	PC	142.115.168.109	2024-01-01 11:31:00	2024-01-01 11:36:00	테스트데이터
T023732	ACC925856	김명숙	000660	LG화학	KOSDAQ	SELL	WTS	336	190842	16793890	COMPLETED	BR669	EMP2710	KRW	PC	102.47.47.74	2024-01-01 11:32:00	2024-01-01 11:37:00	VIP고객
T023733	ACC474509	손미정	000660	삼성전자	KOSPI	BUY	MTS	295	17121	11578092	CANCELLED	BR504	EMP5690	KRW	PC	5.152.72.218	2024-01-01 11:33:00	2024-01-01 11:38:00	VIP고객
T023734	ACC859448	황병철	000660	SK하이닉스	KOSPI	SELL	WTS	436	394280	1529475	COMPLETED	BR513	EMP8851	KRW	TABLET	206.147.94.67	2024-01-01 11:34:00	2024-01-01 11:39:00	VIP고객
T023735	ACC711505	백은주	035420	셀트리온	KOSPI	SELL	HTS	302	476932	1825590	COMPLETED	BR664	EMP6066	KRW	MOBILE	199.202.70.15	2024-01-01 11:35:00	2024-01-01 11:40:00	정상거래
T023736	ACC345776	권진우	051910	NAVER	KOSDAQ	BUY	WTS	804	100488	30766295	PENDING	BR576	EMP2937	KRW	MOBILE	138.126.223.211	2024-01-01 11:36:00	2024-01-01 11:41:00	정상거래
T023737	ACC683215	박예지	051910	삼성전자	KOSPI	SELL	WTS	179	170603	3107498	PENDING	BR363	EMP6973	KRW	PC	81.219.185.80	2024-01-01 11:37:00	2024-01-01 11:42:00	테스트데이터
T023738	ACC895589	이예원	000660	셀트리온	KOSDAQ	SELL	MTS	482	392181	32237016	COMPLETED	BR135	EMP3868	KRW	PC	181.58.36.178	2024-01-01 11:38:00	2024-01-01 11:43:00	VIP고객
T023739	ACC915573	김건우	035420	SK하이닉스	KOSPI	SELL	MTS	911	91231	21396304	COMPLETED	BR664	EMP7385	KRW	PC	90.232.25.201	2024-01-01 11:39:00	2024-01-01 11:44:00	자동주문
T023740	ACC975396	양지원	035420	NAVER	KOSDAQ	SELL	MTS	258	207019	12377930	PENDING	BR368	EMP4657	KRW	TABLET	165.117.253.200	2024-01-01 11:40:00	2024-01-01 11:45:00	자동주문
T023741	ACC552817	서도윤	000660	LG화학	KOSDAQ	BUY	HTS	411	277998	7711362	CANCELLED	BR301	EMP4148	KRW	PC	216.111.247.104	2024-01-01 11:41:00	2024-01-01 11:46:00	리밸런싱
T023742	ACC382504	김성민	035420	LG화학	KOSDAQ	SELL	HTS	392	267604	362019	COMPLETED	BR636	EMP8987	KRW	PC	53.189.54.196	2024-01-01 11:42:00	2024-01-01 11:47:00	VIP고객
T023743	ACC397197	홍유진	068270	삼성전자	KOSDAQ	SELL	WTS	252	70760	16938535	PENDING	BR321	EMP4789	KRW	PC	58.220.122.18	2024-01-01 11:43:00	2024-01-01 11:48:00	정상거래
T023744	ACC798823	김영자	035420	셀트리온	KOSPI	SELL	MTS	123	98255	47216478	CANCELLED	BR384	EMP5154	KRW	MOBILE	59.58.251.61	2024-01-01 11:44:00	2024-01-01 11:49:00	자동주문
T023745	ACC666986	구예준	068270	NAVER	KOSPI	SELL	WTS	926	112404	5320544	COMPLETED	BR876	EMP8910	KRW	MOBILE	110.210.43.59	2024-01-01 11:45:00	2024-01-01 11:50:00	리밸런싱
T023746	ACC167817	이민준	035420	LG화학	KOSDAQ	BUY	WTS	834	50764	16043861	CANCELLED	BR733	EMP1899	KRW	TABLET	27.193.76.232	2024-01-01 11:46:00	2024-01-01 11:51:00	리밸런싱
T023747	ACC255924	서영길	068270	삼성전자	KOSPI	BUY	MTS	415	292561	40293999	CANCELLED	BR542	EMP4112	KRW	MOBILE	213.250.54.57	2024-01-01 11:47:00	2024-01-01 11:52:00	VIP고객
T023748	ACC532888	김영식	035420	삼성전자	KOSPI	SELL	HTS	372	290787	8058785	CANCELLED	BR473	EMP2714	KRW	TABLET	113.197.108.204	2024-01-01 11:48:00	2024-01-01 11:53:00	자동주문
T023749	ACC650641	이영숙	068270	SK하이닉스	KOSPI	BUY	MTS	565	428918	15271670	CANCELLED	BR915	EMP8321	KRW	MOBILE	220.42.215.84	2024-01-01 11:49:00	2024-01-01 11:54:00	정상거래
T023750	ACC516586	박시우	068270	NAVER	KOSDAQ	SELL	MTS	410	125924	13508063	COMPLETED	BR856	EMP7442	KRW	MOBILE	35.119.45.40	2024-01-01 11:50:00	2024-01-01 11:55:00	VIP고객
T023751	ACC560767	최승민	068270	삼성전자	KOSDAQ	BUY	WTS	69	370074	768341	COMPLETED	BR364	EMP8388	KRW	PC	27.38.144.32	2024-01-01 11:51:00	2024-01-01 11:56:00	테스트데이터
T023752	ACC514910	김지은	005930	SK하이닉스	KOSDAQ	BUY	HTS	598	35647	19476914	CANCELLED	BR852	EMP4422	KRW	TABLET	43.231.181.50	2024-01-01 11:52:00	2024-01-01 11:57:00	자동주문
T023753	ACC197398	박성수	068270	셀트리온	KOSDAQ	BUY	HTS	916	410573	26173373	PENDING	BR683	EMP6277	KRW	MOBILE	14.187.62.200	2024-01-01 11:53:00	2024-01-01 11:58:00	리밸런싱
T023754	ACC673862	이종수	068270	삼성전자	KOSPI	SELL	HTS	624	126741	4717209	COMPLETED	BR165	EMP9132	KRW	MOBILE	34.150.230.102	2024-01-01 11:54:00	2024-01-01 11:59:00	리밸런싱
T023755	ACC895978	김지아	051910	삼성전자	KOSPI	BUY	WTS	189	22756	5763156	CANCELLED	BR368	EMP5788	KRW	TABLET	80.197.70.40	2024-01-01 11:55:00	2024-01-01 12:00:00	테스트데이터
T023756	ACC298691	허영환	035420	LG화학	KOSPI	BUY	HTS	468	390205	13340165	PENDING	BR443	EMP1006	KRW	MOBILE	7.20.224.150	2024-01-01 11:56:00	2024-01-01 12:01:00	리밸런싱
T023757	ACC480882	백영순	068270	SK하이닉스	KOSPI	SELL	HTS	994	20867	6931608	CANCELLED	BR120	EMP9353	KRW	TABLET	39.216.216.207	2024-01-01 11:57:00	2024-01-01 12:02:00	리밸런싱
T023758	ACC992232	손수진	051910	LG화학	KOSPI	BUY	WTS	509	183945	8550490	CANCELLED	BR725	EMP3259	KRW	MOBILE	59.39.51.24	2024-01-01 11:58:00	2024-01-01 12:03:00	테스트데이터
T023759	ACC442492	이서준	005930	삼성전자	KOSDAQ	SELL	HTS	128	260705	12113502	COMPLETED	BR394	EMP5128	KRW	MOBILE	27.166.242.23	2024-01-01 11:59:00	2024-01-01 12:04:00	자동주문
T023760	ACC913430	박정훈	051910	SK하이닉스	KOSPI	SELL	MTS	516	154310	15617294	CANCELLED	BR316	EMP6972	KRW	PC	196.173.170.199	2024-01-01 12:00:00	2024-01-01 12:05:00	리밸런싱
T023761	ACC624024	윤선영	035420	LG화학	KOSPI	BUY	MTS	780	125103	608105	COMPLETED	BR198	EMP8159	KRW	MOBILE	136.179.77.86	2024-01-01 12:01:00	2024-01-01 12:06:00	자동주문
T023762	ACC941521	장도윤	005930	LG화학	KOSDAQ	SELL	WTS	917	274205	32996509	PENDING	BR754	EMP9632	KRW	PC	221.157.220.142	2024-01-01 12:02:00	2024-01-01 12:07:00	VIP고객
T023763	ACC538260	고윤서	068270	SK하이닉스	KOSDAQ	BUY	MTS	992	232023	24074976	COMPLETED	BR278	EMP8303	KRW	PC	39.128.141.61	2024-01-01 12:03:00	2024-01-01 12:08:00	리밸런싱
T023764	ACC300232	김도현	000660	LG화학	KOSPI	BUY	MTS	753	288526	34477035	CANCELLED	BR183	EMP3934	KRW	PC	47.118.181.153	2024-01-01 12:04:00	2024-01-01 12:09:00	정상거래
T023765	ACC306979	권옥순	005930	LG화학	KOSPI	BUY	MTS	439	243882	44340837	PENDING	BR368	EMP3514	KRW	PC	26.13.159.37	2024-01-01 12:05:00	2024-01-01 12:10:00	자동주문
T023766	ACC237466	성영식	035420	삼성전자	KOSDAQ	SELL	HTS	693	68526	35548280	COMPLETED	BR504	EMP7580	KRW	MOBILE	63.165.174.1	2024-01-01 12:06:00	2024-01-01 12:11:00	정상거래
T023767	ACC459135	고숙자	051910	삼성전자	KOSPI	SELL	WTS	669	389982	35751163	CANCELLED	BR576	EMP8769	KRW	PC	202.196.179.253	2024-01-01 12:07:00	2024-01-01 12:12:00	테스트데이터
T023768	ACC201711	최은주	000660	SK하이닉스	KOSDAQ	SELL	WTS	699	181893	41138806	COMPLETED	BR578	EMP6976	KRW	PC	53.190.163.199	2024-01-01 12:08:00	2024-01-01 12:13:00	자동주문
T023769	ACC796081	나은경	035420	LG화학	KOSDAQ	SELL	MTS	814	187285	29744210	CANCELLED	BR901	EMP5029	KRW	PC	220.66.246.215	2024-01-01 12:09:00	2024-01-01 12:14:00	테스트데이터
T023770	ACC774094	김서현	005930	LG화학	KOSDAQ	BUY	WTS	760	371915	29151994	CANCELLED	BR482	EMP5485	KRW	TABLET	187.2.68.97	2024-01-01 12:10:00	2024-01-01 12:15:00	정상거래
T023771	ACC286972	이진호	035420	NAVER	KOSPI	BUY	HTS	348	145266	882223	PENDING	BR777	EMP1010	KRW	MOBILE	204.28.25.61	2024-01-01 12:11:00	2024-01-01 12:16:00	테스트데이터
T023772	ACC965808	최순옥	051910	NAVER	KOSDAQ	BUY	MTS	158	192346	43772195	COMPLETED	BR353	EMP5324	KRW	MOBILE	211.100.195.8	2024-01-01 12:12:00	2024-01-01 12:17:00	자동주문
T023773	ACC635708	이은영	035420	셀트리온	KOSPI	BUY	MTS	807	337193	28349619	PENDING	BR174	EMP7392	KRW	PC	18.254.6.122	2024-01-01 12:13:00	2024-01-01 12:18:00	리밸런싱
T023774	ACC949935	엄승민	051910	SK하이닉스	KOSDAQ	SELL	WTS	689	454099	18655962	PENDING	BR492	EMP8888	KRW	TABLET	120.77.208.253	2024-01-01 12:14:00	2024-01-01 12:19:00	VIP고객
T023775	ACC498283	김정숙	035420	LG화학	KOSPI	SELL	MTS	543	337201	22516124	CANCELLED	BR654	EMP8273	KRW	TABLET	24.235.46.67	2024-01-01 12:15:00	2024-01-01 12:20:00	정상거래
T023776	ACC473530	김명숙	000660	셀트리온	KOSPI	SELL	HTS	436	365726	35341396	PENDING	BR717	EMP2787	KRW	PC	63.106.18.195	2024-01-01 12:16:00	2024-01-01 12:21:00	정상거래
T023777	ACC678425	김춘자	005930	SK하이닉스	KOSDAQ	SELL	MTS	493	241858	44587702	CANCELLED	BR884	EMP9077	KRW	PC	24.251.169.123	2024-01-01 12:17:00	2024-01-01 12:22:00	VIP고객
T023778	ACC272367	이진우	005930	SK하이닉스	KOSDAQ	BUY	HTS	790	410909	46783669	COMPLETED	BR868	EMP5162	KRW	PC	76.140.119.47	2024-01-01 12:18:00	2024-01-01 12:23:00	정상거래
T023779	ACC889470	이준호	068270	셀트리온	KOSDAQ	BUY	MTS	555	159006	43305621	COMPLETED	BR896	EMP1375	KRW	MOBILE	175.87.11.146	2024-01-01 12:19:00	2024-01-01 12:24:00	테스트데이터
T023780	ACC506359	남영희	068270	셀트리온	KOSDAQ	SELL	WTS	487	443573	41828484	COMPLETED	BR522	EMP8067	KRW	TABLET	121.99.57.215	2024-01-01 12:20:00	2024-01-01 12:25:00	VIP고객
T023781	ACC573255	오현주	035420	SK하이닉스	KOSPI	SELL	HTS	363	209566	34625331	CANCELLED	BR871	EMP7085	KRW	PC	23.65.75.53	2024-01-01 12:21:00	2024-01-01 12:26:00	VIP고객
T023782	ACC288082	이하은	035420	셀트리온	KOSDAQ	BUY	WTS	141	95716	22827306	CANCELLED	BR535	EMP5338	KRW	MOBILE	207.131.209.115	2024-01-01 12:22:00	2024-01-01 12:27:00	테스트데이터
T023783	ACC814672	이영순	005930	SK하이닉스	KOSDAQ	SELL	HTS	262	405221	33599652	PENDING	BR911	EMP8695	KRW	PC	219.202.177.60	2024-01-01 12:23:00	2024-01-01 12:28:00	VIP고객
T023784	ACC476276	김준호	051910	SK하이닉스	KOSPI	SELL	HTS	523	271854	30092501	CANCELLED	BR771	EMP8354	KRW	MOBILE	175.126.144.145	2024-01-01 12:24:00	2024-01-01 12:29:00	정상거래
T023785	ACC989473	이건우	068270	셀트리온	KOSDAQ	BUY	WTS	518	148398	44948261	CANCELLED	BR101	EMP6187	KRW	TABLET	118.37.40.45	2024-01-01 12:25:00	2024-01-01 12:30:00	정상거래
T023786	ACC423866	이성진	005930	셀트리온	KOSDAQ	SELL	WTS	274	397757	30392890	COMPLETED	BR827	EMP3975	KRW	MOBILE	106.120.154.147	2024-01-01 12:26:00	2024-01-01 12:31:00	리밸런싱
T023787	ACC423800	황지현	000660	셀트리온	KOSPI	BUY	WTS	13	340962	9342555	PENDING	BR874	EMP2165	KRW	TABLET	186.34.3.27	2024-01-01 12:27:00	2024-01-01 12:32:00	자동주문
T023788	ACC623159	장영진	068270	셀트리온	KOSPI	SELL	WTS	392	417867	35665981	PENDING	BR870	EMP9900	KRW	PC	43.146.77.236	2024-01-01 12:28:00	2024-01-01 12:33:00	리밸런싱
T023789	ACC553454	안영순	005930	셀트리온	KOSDAQ	BUY	WTS	481	104709	11132171	PENDING	BR838	EMP6803	KRW	TABLET	196.179.6.202	2024-01-01 12:29:00	2024-01-01 12:34:00	정상거래
T023790	ACC857184	우옥자	000660	NAVER	KOSDAQ	BUY	HTS	139	215320	29250190	COMPLETED	BR621	EMP5020	KRW	PC	206.89.7.248	2024-01-01 12:30:00	2024-01-01 12:35:00	정상거래
T023791	ACC436788	김숙자	005930	셀트리온	KOSPI	SELL	HTS	864	170829	12970124	CANCELLED	BR769	EMP6191	KRW	PC	80.249.253.34	2024-01-01 12:31:00	2024-01-01 12:36:00	자동주문
T023792	ACC172304	박미숙	051910	셀트리온	KOSDAQ	BUY	WTS	58	78792	10045565	CANCELLED	BR665	EMP3668	KRW	PC	114.174.245.59	2024-01-01 12:32:00	2024-01-01 12:37:00	테스트데이터
T023793	ACC963097	최아름	068270	LG화학	KOSDAQ	BUY	MTS	547	188083	39355295	CANCELLED	BR305	EMP5169	KRW	PC	28.89.166.158	2024-01-01 12:33:00	2024-01-01 12:38:00	정상거래
T023794	ACC925816	박준혁	000660	NAVER	KOSDAQ	SELL	MTS	569	296445	20310602	PENDING	BR858	EMP7041	KRW	TABLET	144.218.49.10	2024-01-01 12:34:00	2024-01-01 12:39:00	자동주문
T023795	ACC936715	김영호	068270	삼성전자	KOSPI	BUY	WTS	162	388694	44782548	CANCELLED	BR848	EMP8235	KRW	MOBILE	63.251.180.209	2024-01-01 12:35:00	2024-01-01 12:40:00	자동주문
T023796	ACC765149	이순자	005930	SK하이닉스	KOSPI	SELL	MTS	591	359041	33646974	COMPLETED	BR922	EMP8436	KRW	MOBILE	64.128.159.135	2024-01-01 12:36:00	2024-01-01 12:41:00	자동주문
T023797	ACC164319	김지원	000660	셀트리온	KOSPI	SELL	WTS	305	126200	37188892	CANCELLED	BR437	EMP1204	KRW	MOBILE	15.135.67.205	2024-01-01 12:37:00	2024-01-01 12:42:00	정상거래
T023798	ACC389679	황지우	068270	삼성전자	KOSPI	SELL	MTS	935	246666	16646612	PENDING	BR390	EMP5070	KRW	TABLET	162.51.31.225	2024-01-01 12:38:00	2024-01-01 12:43:00	리밸런싱
T023799	ACC840061	오승민	068270	NAVER	KOSPI	BUY	WTS	61	21516	46751152	CANCELLED	BR632	EMP4891	KRW	MOBILE	217.184.6.194	2024-01-01 12:39:00	2024-01-01 12:44:00	테스트데이터
T023800	ACC906082	성서연	035420	셀트리온	KOSDAQ	BUY	HTS	558	101101	21556538	PENDING	BR908	EMP2613	KRW	PC	208.4.62.60	2024-01-01 12:40:00	2024-01-01 12:45:00	VIP고객
T023801	ACC543940	김지연	000660	삼성전자	KOSPI	BUY	WTS	947	429786	9137020	PENDING	BR370	EMP4785	KRW	TABLET	204.61.51.49	2024-01-01 12:41:00	2024-01-01 12:46:00	리밸런싱
T023802	ACC487712	차은경	068270	SK하이닉스	KOSDAQ	BUY	HTS	452	303942	45243419	PENDING	BR981	EMP2628	KRW	MOBILE	1.48.205.121	2024-01-01 12:42:00	2024-01-01 12:47:00	테스트데이터
T023803	ACC404395	김현준	005930	LG화학	KOSDAQ	SELL	WTS	375	248370	4705958	CANCELLED	BR569	EMP6760	KRW	MOBILE	56.41.76.125	2024-01-01 12:43:00	2024-01-01 12:48:00	VIP고객
T023804	ACC437271	김지은	068270	NAVER	KOSDAQ	BUY	WTS	187	488875	13136252	PENDING	BR525	EMP5083	KRW	PC	183.160.139.206	2024-01-01 12:44:00	2024-01-01 12:49:00	정상거래
T023805	ACC174324	김영수	035420	셀트리온	KOSDAQ	BUY	HTS	755	85761	18570520	CANCELLED	BR615	EMP4034	KRW	PC	218.101.48.124	2024-01-01 12:45:00	2024-01-01 12:50:00	VIP고객
T023806	ACC524970	김서윤	035420	삼성전자	KOSPI	BUY	HTS	996	357937	48461362	CANCELLED	BR303	EMP7972	KRW	PC	150.246.36.202	2024-01-01 12:46:00	2024-01-01 12:51:00	자동주문
T023807	ACC631745	이지아	000660	SK하이닉스	KOSPI	BUY	MTS	559	160797	5549749	CANCELLED	BR885	EMP5257	KRW	MOBILE	81.68.231.95	2024-01-01 12:47:00	2024-01-01 12:52:00	리밸런싱
T023808	ACC866616	백승현	005930	NAVER	KOSPI	SELL	HTS	262	234658	23670180	CANCELLED	BR157	EMP3615	KRW	MOBILE	218.106.66.100	2024-01-01 12:48:00	2024-01-01 12:53:00	정상거래
T023809	ACC640485	홍서윤	068270	LG화학	KOSPI	SELL	MTS	56	238796	9663170	PENDING	BR992	EMP5455	KRW	PC	104.137.225.142	2024-01-01 12:49:00	2024-01-01 12:54:00	리밸런싱
T023810	ACC597398	박중수	068270	SK하이닉스	KOSPI	SELL	MTS	681	109612	35059552	CANCELLED	BR172	EMP7621	KRW	TABLET	158.60.250.114	2024-01-01 12:50:00	2024-01-01 12:55:00	리밸런싱
T023811	ACC123999	류정호	005930	NAVER	KOSPI	SELL	MTS	940	188787	42613624	PENDING	BR428	EMP2056	KRW	PC	200.214.14.107	2024-01-01 12:51:00	2024-01-01 12:56:00	VIP고객
T023812	ACC702016	김지영	000660	LG화학	KOSPI	SELL	WTS	632	154453	24339530	CANCELLED	BR397	EMP2087	KRW	TABLET	94.133.201.121	2024-01-01 12:52:00	2024-01-01 12:57:00	정상거래
T023813	ACC317989	박영숙	068270	셀트리온	KOSDAQ	BUY	WTS	714	38169	6269906	COMPLETED	BR820	EMP3885	KRW	PC	223.38.181.105	2024-01-01 12:53:00	2024-01-01 12:58:00	VIP고객
T023814	ACC513137	송민지	051910	삼성전자	KOSDAQ	BUY	HTS	859	75947	13674901	PENDING	BR184	EMP6179	KRW	MOBILE	91.20.44.213	2024-01-01 12:54:00	2024-01-01 12:59:00	리밸런싱
T023815	ACC877115	장지영	005930	NAVER	KOSDAQ	BUY	WTS	791	269869	33750874	COMPLETED	BR275	EMP1100	KRW	PC	198.229.132.254	2024-01-01 12:55:00	2024-01-01 13:00:00	VIP고객
T023816	ACC336327	이영일	035420	SK하이닉스	KOSPI	SELL	HTS	293	366153	23108380	PENDING	BR626	EMP9079	KRW	TABLET	42.117.18.211	2024-01-01 12:56:00	2024-01-01 13:01:00	리밸런싱
T023817	ACC321767	서하윤	005930	셀트리온	KOSPI	BUY	HTS	186	480370	43754155	CANCELLED	BR236	EMP5623	KRW	PC	190.186.135.153	2024-01-01 12:57:00	2024-01-01 13:02:00	VIP고객
T023818	ACC869368	손수민	051910	NAVER	KOSDAQ	BUY	MTS	256	64662	46381081	PENDING	BR533	EMP3579	KRW	PC	191.151.24.97	2024-01-01 12:58:00	2024-01-01 13:03:00	VIP고객
T023819	ACC937422	김미숙	068270	LG화학	KOSDAQ	SELL	HTS	335	292541	19626434	PENDING	BR589	EMP5949	KRW	MOBILE	71.215.100.227	2024-01-01 12:59:00	2024-01-01 13:04:00	자동주문
T023820	ACC843824	송동현	000660	삼성전자	KOSDAQ	BUY	WTS	386	387735	14854061	PENDING	BR802	EMP8106	KRW	MOBILE	100.24.58.214	2024-01-01 13:00:00	2024-01-01 13:05:00	리밸런싱
T023821	ACC107571	이준호	035420	SK하이닉스	KOSDAQ	SELL	WTS	133	306390	45510922	COMPLETED	BR734	EMP7503	KRW	PC	2.80.49.28	2024-01-01 13:01:00	2024-01-01 13:06:00	VIP고객
T023822	ACC272361	박옥순	035420	셀트리온	KOSDAQ	SELL	HTS	875	54882	1050888	PENDING	BR759	EMP8279	KRW	PC	192.105.243.144	2024-01-01 13:02:00	2024-01-01 13:07:00	자동주문
T023823	ACC317903	김하은	068270	LG화학	KOSDAQ	BUY	MTS	868	179937	35212575	COMPLETED	BR723	EMP3120	KRW	MOBILE	52.19.229.175	2024-01-01 13:03:00	2024-01-01 13:08:00	VIP고객
T023824	ACC869963	김정웅	005930	삼성전자	KOSPI	SELL	WTS	832	112466	9690831	CANCELLED	BR997	EMP1834	KRW	TABLET	179.247.24.140	2024-01-01 13:04:00	2024-01-01 13:09:00	리밸런싱
T023825	ACC144073	엄수빈	035420	삼성전자	KOSDAQ	SELL	HTS	197	456381	38579076	CANCELLED	BR457	EMP7268	KRW	MOBILE	14.14.89.185	2024-01-01 13:05:00	2024-01-01 13:10:00	리밸런싱
T023826	ACC706981	조상훈	051910	LG화학	KOSPI	SELL	WTS	394	211804	45522482	CANCELLED	BR784	EMP6093	KRW	MOBILE	221.175.210.192	2024-01-01 13:06:00	2024-01-01 13:11:00	정상거래
T023827	ACC158862	이경숙	051910	NAVER	KOSDAQ	SELL	HTS	187	343486	30591636	COMPLETED	BR908	EMP2330	KRW	MOBILE	60.244.192.83	2024-01-01 13:07:00	2024-01-01 13:12:00	자동주문
T023828	ACC108795	하현우	068270	삼성전자	KOSPI	BUY	WTS	497	36549	30819953	CANCELLED	BR683	EMP1164	KRW	PC	178.74.180.223	2024-01-01 13:08:00	2024-01-01 13:13:00	VIP고객
T023829	ACC479828	이순자	005930	삼성전자	KOSDAQ	SELL	MTS	457	203914	27093489	PENDING	BR932	EMP2269	KRW	TABLET	42.46.205.159	2024-01-01 13:09:00	2024-01-01 13:14:00	테스트데이터
T023830	ACC903465	나미경	051910	LG화학	KOSDAQ	SELL	MTS	24	42047	36511509	COMPLETED	BR393	EMP7117	KRW	MOBILE	51.60.191.203	2024-01-01 13:10:00	2024-01-01 13:15:00	VIP고객
T023831	ACC132040	송민석	035420	셀트리온	KOSPI	BUY	MTS	297	53311	29555883	PENDING	BR852	EMP4678	KRW	PC	35.142.181.125	2024-01-01 13:11:00	2024-01-01 13:16:00	자동주문
T023832	ACC753991	김윤서	000660	LG화학	KOSDAQ	SELL	MTS	591	64486	9230957	COMPLETED	BR730	EMP9263	KRW	PC	146.255.182.71	2024-01-01 13:12:00	2024-01-01 13:17:00	VIP고객
T023833	ACC491925	이영숙	005930	LG화학	KOSDAQ	BUY	MTS	811	372489	33561528	PENDING	BR422	EMP8023	KRW	PC	103.229.227.70	2024-01-01 13:13:00	2024-01-01 13:18:00	자동주문
T023834	ACC454161	류예원	035420	삼성전자	KOSPI	BUY	HTS	543	199211	33127449	PENDING	BR317	EMP2522	KRW	TABLET	203.89.59.201	2024-01-01 13:14:00	2024-01-01 13:19:00	테스트데이터
T023835	ACC949812	김우진	005930	셀트리온	KOSPI	BUY	HTS	250	467235	36778640	CANCELLED	BR145	EMP2963	KRW	PC	176.213.98.155	2024-01-01 13:15:00	2024-01-01 13:20:00	리밸런싱
T023836	ACC172401	박상철	035420	LG화학	KOSPI	BUY	WTS	504	492489	29207298	COMPLETED	BR708	EMP2360	KRW	MOBILE	137.233.186.66	2024-01-01 13:16:00	2024-01-01 13:21:00	정상거래
T023837	ACC842103	성상현	000660	LG화학	KOSPI	BUY	MTS	379	215510	43571060	CANCELLED	BR452	EMP8562	KRW	TABLET	87.138.142.127	2024-01-01 13:17:00	2024-01-01 13:22:00	정상거래
T023838	ACC915727	장예원	005930	셀트리온	KOSPI	SELL	HTS	394	146394	3345096	CANCELLED	BR193	EMP8044	KRW	TABLET	185.2.134.140	2024-01-01 13:18:00	2024-01-01 13:23:00	정상거래
T023839	ACC342171	강예진	035420	SK하이닉스	KOSDAQ	BUY	MTS	452	66645	24765703	PENDING	BR638	EMP5156	KRW	MOBILE	5.253.193.81	2024-01-01 13:19:00	2024-01-01 13:24:00	정상거래
T023840	ACC298917	김은주	051910	SK하이닉스	KOSDAQ	BUY	WTS	647	371452	6561970	PENDING	BR245	EMP9736	KRW	PC	151.156.229.189	2024-01-01 13:20:00	2024-01-01 13:25:00	정상거래
T023841	ACC168593	김재호	068270	삼성전자	KOSPI	SELL	WTS	675	222114	47648648	COMPLETED	BR695	EMP4405	KRW	MOBILE	63.139.55.132	2024-01-01 13:21:00	2024-01-01 13:26:00	자동주문
T023842	ACC302088	손명자	051910	SK하이닉스	KOSDAQ	SELL	HTS	715	418338	10152271	CANCELLED	BR402	EMP4891	KRW	MOBILE	89.40.206.83	2024-01-01 13:22:00	2024-01-01 13:27:00	자동주문
T023843	ACC155490	윤영순	005930	NAVER	KOSDAQ	SELL	MTS	566	160724	6972156	COMPLETED	BR246	EMP1389	KRW	PC	195.77.173.121	2024-01-01 13:23:00	2024-01-01 13:28:00	리밸런싱
T023844	ACC964175	송성수	051910	셀트리온	KOSPI	BUY	WTS	572	452007	45818483	CANCELLED	BR992	EMP4170	KRW	PC	167.250.56.103	2024-01-01 13:24:00	2024-01-01 13:29:00	자동주문
T023845	ACC345743	최정남	051910	NAVER	KOSPI	BUY	MTS	953	423235	44302069	CANCELLED	BR441	EMP1579	KRW	MOBILE	179.176.92.35	2024-01-01 13:25:00	2024-01-01 13:30:00	정상거래
T023846	ACC242954	박정식	051910	셀트리온	KOSDAQ	SELL	MTS	945	488369	31258021	COMPLETED	BR467	EMP2960	KRW	MOBILE	32.18.101.163	2024-01-01 13:26:00	2024-01-01 13:31:00	리밸런싱
T023847	ACC566881	한정훈	000660	LG화학	KOSPI	BUY	WTS	887	233213	35379921	PENDING	BR182	EMP6765	KRW	MOBILE	84.125.213.160	2024-01-01 13:27:00	2024-01-01 13:32:00	리밸런싱
